Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1759674537,20,,Aggregated,5.400000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,146,0,3000.0,2706.9281671213766,548.4489999944344,3329.324599937536,123.34246575342466
1759674539,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,151,0,3000.0,2715.610955627512,548.4489999944344,3329.324599937536,123.36423841059603
1759674540,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,157,0,3000.0,2722.4096675132027,548.4489999944344,3329.324599937536,123.38853503184713
1759674541,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,162,0,3000.0,2734.7624888859204,548.4489999944344,3329.324599937536,123.4074074074074
1759674542,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,168,0,3000.0,2743.9014999967876,548.4489999944344,3329.324599937536,123.42857142857143
1759674543,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,173,0,3000.0,2747.7063786089043,548.4489999944344,3329.324599937536,123.44508670520231
1759674544,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,179,0,3000.0,2751.471980442371,548.4489999944344,3329.324599937536,123.46368715083798
1759674545,20,,Aggregated,5.500000,0.000000,2900,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,185,0,2900.0,2752.302746481665,548.4489999944344,3329.324599937536,123.48108108108109
1759674546,20,,Aggregated,5.500000,0.000000,2900,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,190,0,2900.0,2756.4794289419965,548.4489999944344,3329.324599937536,123.49473684210527
1759674547,20,,Aggregated,5.500000,0.000000,2900,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,196,0,2900.0,2765.8952576487222,548.4489999944344,3329.324599937536,123.51020408163265
1759674548,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,201,0,3000.0,2773.7899915383555,548.4489999944344,3329.324599937536,123.5223880597015
1759674549,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,207,0,3000.0,2781.078040093107,548.4489999944344,3329.324599937536,123.53623188405797
1759674550,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,212,0,3000.0,2788.543532543183,548.4489999944344,3329.324599937536,123.54716981132076
1759674551,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,218,0,3000.0,2797.661015133207,548.4489999944344,3329.324599937536,123.55963302752293
1759674552,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,223,0,3000.0,2799.429526902326,548.4489999944344,3329.324599937536,123.5695067264574
1759674553,20,,Aggregated,5.500000,0.000000,3000,3100,3100,3100,3200,3200,3200,3300,3300,3300,3300,229,0,3000.0,2807.4919860225423,548.4489999944344,3329.324599937536,123.58078602620087
1759674554,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,234,0,3000.0,2807.326934611799,548.4489999944344,3329.324599937536,123.58974358974359
1759674555,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,240,0,3000.0,2812.588459579274,548.4489999944344,3329.324599937536,123.6
1759674556,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,245,0,3000.0,2815.0843106077186,548.4489999944344,3329.324599937536,123.60816326530612
1759674557,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,251,0,3000.0,2817.8677442186768,548.4489999944344,3329.324599937536,123.61752988047809
1759674558,20,,Aggregated,5.400000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,257,0,3000.0,2820.856598828256,548.4489999944344,3329.324599937536,123.62645914396887
1759674559,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,262,0,3000.0,2825.6773106831142,548.4489999944344,3329.324599937536,123.63358778625954
1759674560,20,,Aggregated,5.400000,0.000000,3000,3000,3100,3100,3200,3200,3200,3300,3300,3300,3300,268,0,3000.0,2831.334858951628,548.4489999944344,3329.324599937536,123.64179104477611
1759674561,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,273,0,3000.0,2837.2921853449075,548.4489999944344,3329.324599937536,123.64835164835165
1759674562,20,,Aggregated,5.400000,0.000000,3000,3100,3100,3100,3200,3200,3300,3300,3300,3300,3300,279,0,3000.0,2841.9084666633985,548.4489999944344,3329.324599937536,123.65591397849462
1759674563,20,,Aggregated,5.500000,0.000000,3000,3100,3100,3100,3200,3200,3300,3300,3300,3300,3300,284,0,3000.0,2844.646380630135,548.4489999944344,3329.324599937536,123.66197183098592
1759674564,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,290,0,3000.0,2846.402791375696,548.4489999944344,3329.324599937536,123.66896551724138
1759674565,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,295,0,3000.0,2848.5675535555456,548.4489999944344,3329.324599937536,123.67457627118644
1759674566,20,,Aggregated,5.500000,0.000000,3000,3000,3100,3100,3200,3200,3300,3300,3300,3300,3300,301,0,3000.0,2851.7563368729084,548.4489999944344,3329.324599937536,123.68106312292359
